,CDP,DP,CCM,CM,CAR,AR,VQ,CVQ
283,1,ALIBORI,103,KANDI,10303,DONWARI,DODONDAWA SOMOUTERE,01.3.03.03
284,1,ALIBORI,103,KANDI,10303,DONWARI,DONWARI,01.3.03.04
285,1,ALIBORI,103,KANDI,10303,DONWARI,DONWARI-PEULH,01.3.03.05
286,1,ALIBORI,103,KANDI,10303,DONWARI,GAMBANE,01.3.03.06
287,1,ALIBORI,103,KANDI,10303,DONWARI,GAMBANE-PEULH,01.3.03.07
288,1,ALIBORI,103,KANDI,10303,DONWARI,GANDO,01.3.03.08
289,1,ALIBORI,103,KANDI,10303,DONWARI,GOUROU PEULH,01.3.03.09
290,1,ALIBORI,103,KANDI,10303,DONWARI,KPESSAROU,01.3.03.10
291,1,ALIBORI,103,KANDI,10303,DONWARI,MONGO,01.3.03.11
292,1,ALIBORI,103,KANDI,10303,DONWARI,MONGO-PEULH,01.3.03.12
293,1,ALIBORI,103,KANDI,10303,DONWARI,SIDEROU,01.3.03.13
294,1,ALIBORI,103,KANDI,10303,DONWARI,TISSAROU,01.3.03.14
295,1,ALIBORI,103,KANDI,10303,DONWARI,TISSAROU-PEULH,01.3.03.15
296,1,ALIBORI,103,KANDI,10303,DONWARI,TOUKO,01.3.03.16
297,1,ALIBORI,103,KANDI,10351,KANDI 1,DAMADI,01.3.51.01
298,1,ALIBORI,103,KANDI,10351,KANDI 1,DODOPANIN,01.3.51.02
299,1,ALIBORI,103,KANDI,10351,KANDI 1,GANDO-KOSSIKANA,01.3.51.03
300,1,ALIBORI,103,KANDI,10351,KANDI 1,GANSOSSO-GBIGA,01.3.51.04
301,1,ALIBORI,103,KANDI,10351,KANDI 1,GANSOSSO-YIROUSSE,01.3.51.05
302,1,ALIBORI,103,KANDI,10351,KANDI 1,KADJERE,01.3.51.06
303,1,ALIBORI,103,KANDI,10351,KANDI 1,KEFERI-HINKANTE,01.3.51.07
304,1,ALIBORI,103,KANDI,10351,KANDI 1,KEFERI-SINTE,01.3.51.08
305,1,ALIBORI,103,KANDI,10351,KANDI 1,PEDE,01.3.51.09
306,1,ALIBORI,103,KANDI,10352,KANDI 2,AL BARIKA,01.3.52.01
307,1,ALIBORI,103,KANDI,10352,KANDI 2,ALEKPARE,01.3.52.02
308,1,ALIBORI,103,KANDI,10352,KANDI 2,BANIGOUROU,01.3.52.03
309,1,ALIBORI,103,KANDI,10352,KANDI 2,BAOBAB,01.3.52.04
310,1,ALIBORI,103,KANDI,10352,KANDI 2,KOSSAROU,01.3.52.05
311,1,ALIBORI,103,KANDI,10352,KANDI 2,MADINA,01.3.52.06
312,1,ALIBORI,103,KANDI,10352,KANDI 2,ZERMAN-KOURE,01.3.52.07
313,1,ALIBORI,103,KANDI,10353,KANDI 3,BAKPARA,01.3.53.01
314,1,ALIBORI,103,KANDI,10353,KANDI 3,HEBOUMEY,01.3.53.02
315,1,ALIBORI,103,KANDI,10353,KANDI 3,KANDI-FO,01.3.53.03
316,1,ALIBORI,103,KANDI,10353,KANDI 3,KANDI-FO-PEULH,01.3.53.04
317,1,ALIBORI,103,KANDI,10353,KANDI 3,LAFIAROU,01.3.53.05
318,1,ALIBORI,103,KANDI,10353,KANDI 3,PODO,01.3.53.06
319,1,ALIBORI,103,KANDI,10353,KANDI 3,SINIKOUSSOU-BERI,01.3.53.07
320,1,ALIBORI,103,KANDI,10304,KASSAKOU,FIRI,01.3.04.01
321,1,ALIBORI,103,KANDI,10304,KASSAKOU,GBOKOUKOU,01.3.04.02
322,1,ALIBORI,103,KANDI,10304,KASSAKOU,GOGORE,01.3.04.03
323,1,ALIBORI,103,KANDI,10304,KASSAKOU,KASSAKOU,01.3.04.04
324,1,ALIBORI,103,KANDI,10304,KASSAKOU,PADE,01.3.04.05
325,1,ALIBORI,103,KANDI,10304,KASSAKOU,PADE-PEULH,01.3.04.06
326,1,ALIBORI,103,KANDI,10304,KASSAKOU,PEGON,01.3.04.07
327,1,ALIBORI,103,KANDI,10305,SAAH,BANIKANI,01.3.05.01
328,1,ALIBORI,103,KANDI,10305,SAAH,FOURE,01.3.05.02
329,1,ALIBORI,103,KANDI,10305,SAAH,LOLO,01.3.05.03
330,1,ALIBORI,103,KANDI,10305,SAAH,SAAH,01.3.05.04
331,1,ALIBORI,103,KANDI,10306,SAM,BIKONGOU,01.3.06.01
332,1,ALIBORI,103,KANDI,10306,SAM,BODEROU,01.3.06.02
333,1,ALIBORI,103,KANDI,10306,SAM,BODEROU-PEULH,01.3.06.03
334,1,ALIBORI,103,KANDI,10306,SAM,GBINDAROU,01.3.06.04
335,1,ALIBORI,103,KANDI,10306,SAM,SAKATOUSSA,01.3.06.05
336,1,ALIBORI,103,KANDI,10306,SAM,SAM,01.3.06.06
337,1,ALIBORI,103,KANDI,10306,SAM,SAM-GOKIROU,01.3.06.07
338,1,ALIBORI,103,KANDI,10306,SAM,SAM-PEULH,01.3.06.08
339,1,ALIBORI,103,KANDI,10306,SAM,TANKONGOU,01.3.06.09
340,1,ALIBORI,103,KANDI,10306,SAM,TANKONGOU-DAGOUROU,01.3.06.10
341,1,ALIBORI,103,KANDI,10306,SAM,TERI,01.3.06.11
342,1,ALIBORI,103,KANDI,10306,SAM,WONGA,01.3.06.12
343,1,ALIBORI,103,KANDI,10307,SONSORO,ALIBORI-YANKIN,01.3.07.01
344,1,ALIBORI,103,KANDI,10307,SONSORO,PEDIGUI,01.3.07.02
345,1,ALIBORI,103,KANDI,10307,SONSORO,SINAWONGOUROU,01.3.07.03
346,1,ALIBORI,103,KANDI,10307,SONSORO,SONSORO,01.3.07.05
347,1,ALIBORI,103,KANDI,10307,SONSORO,SONSORO-PEULH,01.3.07.06
348,1,ALIBORI,104,KARIMAMA,10401,BIRNI LAFIA,BIRNI LAFIA,01.4.01.01
349,1,ALIBORI,104,KARIMAMA,10401,BIRNI LAFIA,FADAMA,01.4.01.02
350,1,ALIBORI,104,KARIMAMA,10401,BIRNI LAFIA,GOROUKAMBOU,01.4.01.03
351,1,ALIBORI,104,KARIMAMA,10401,BIRNI LAFIA,KANGARA-PEULH,01.4.01.04
352,1,ALIBORI,104,KARIMAMA,10401,BIRNI LAFIA,MISSIRA,01.4.01.06
353,1,ALIBORI,104,KARIMAMA,10401,BIRNI LAFIA,SABOULA,01.4.01.07
354,1,ALIBORI,104,KARIMAMA,10401,BIRNI LAFIA,TONDIKOARIA,01.4.01.08
355,1,ALIBORI,104,KARIMAMA,10401,BIRNI LAFIA,TONDOOBON,01.4.01.09
356,1,ALIBORI,104,KARIMAMA,10402,BOGO-BOGO,BANIKANI,01.4.02.01
357,1,ALIBORI,104,KARIMAMA,10402,BOGO-BOGO,BOGO-BOGO,01.4.02.02
358,1,ALIBORI,104,KARIMAMA,10402,BOGO-BOGO,KOFOUNOU,01.4.02.04
359,1,ALIBORI,104,KARIMAMA,10402,BOGO-BOGO,MAMASSY-GOURMA,01.4.02.05
360,1,ALIBORI,104,KARIMAMA,10402,BOGO-BOGO,TORIOH,01.4.02.06
361,1,ALIBORI,104,KARIMAMA,10402,BOGO-BOGO,TOURA,01.4.02.07
362,1,ALIBORI,104,KARIMAMA,10451,KARIMAMA,BELLO-TOUNGA,01.4.51.01
363,1,ALIBORI,104,KARIMAMA,10451,KARIMAMA,FAKARA,01.4.51.02
364,1,ALIBORI,104,KARIMAMA,10451,KARIMAMA,KARIMAMA-BATOUMA-BERI,01.4.51.04
365,1,ALIBORI,104,KARIMAMA,10451,KARIMAMA,KARIMAMA-DENDI-KOURE,01.4.51.05
366,1,ALIBORI,104,KARIMAMA,10451,KARIMAMA,MAMASSY-PEULH,01.4.51.06
367,1,ALIBORI,104,KARIMAMA,10403,KOMPA,BANIZOUMBOU,01.4.03.01
368,1,ALIBORI,104,KARIMAMA,10403,KOMPA,DANGAZORI,01.4.03.02
369,1,ALIBORI,104,KARIMAMA,10403,KOMPA,GARBEY-KOARA,01.4.03.03
370,1,ALIBORI,104,KARIMAMA,10403,KOMPA,GOUNGOU-BERI,01.4.03.04
371,1,ALIBORI,104,KARIMAMA,10403,KOMPA,KENE-TOUNGA,01.4.03.05
372,1,ALIBORI,104,KARIMAMA,10403,KOMPA,KOMPA,01.4.03.06
373,1,ALIBORI,104,KARIMAMA,10403,KOMPA,KOMPANTI,01.4.03.07
374,1,ALIBORI,104,KARIMAMA,10404,MONSEY,BAKO-MAKA,01.4.04.01
375,1,ALIBORI,104,KARIMAMA,10404,MONSEY,BONGNAMI,01.4.04.02
376,1,ALIBORI,104,KARIMAMA,10404,MONSEY,FANDOU,01.4.04.03
377,1,ALIBORI,104,KARIMAMA,10404,MONSEY,GOUMBITCHIGOURA,01.4.04.04
378,1,ALIBORI,104,KARIMAMA,10404,MONSEY,LOUMBOU-LOUMBOU,01.4.04.05
379,1,ALIBORI,104,KARIMAMA,10404,MONSEY,MACHAYAN-MARCHE,01.4.04.06
380,1,ALIBORI,104,KARIMAMA,10404,MONSEY,MONSEY,01.4.04.07
381,1,ALIBORI,104,KARIMAMA,10404,MONSEY,PETCHINGA,01.4.04.08
382,1,ALIBORI,105,MALANVILLE,10501,GAROU,DJINDEGABI-TOUNGA,01.5.01.01
383,1,ALIBORI,105,MALANVILLE,10501,GAROU,GAABO,01.5.01.02
384,1,ALIBORI,105,MALANVILLE,10501,GAROU,GAROU-BERI,01.5.01.03
385,1,ALIBORI,105,MALANVILLE,10501,GAROU,GAROU-TEDJI,01.5.01.04
386,1,ALIBORI,105,MALANVILLE,10501,GAROU,GAROU-TEDJI-GOROBANI,01.5.01.05
387,1,ALIBORI,105,MALANVILLE,10501,GAROU,GAROU-WENOU-KANNIN,01.5.01.06
388,1,ALIBORI,105,MALANVILLE,10501,GAROU,KAMBOUWO-TOUNGA,01.5.01.07
389,1,ALIBORI,105,MALANVILLE,10501,GAROU,MONKASSA,01.5.01.08
390,1,ALIBORI,105,MALANVILLE,10501,GAROU,TOUNGA-TEDJI,01.5.01.09
391,1,ALIBORI,105,MALANVILLE,10501,GAROU,WANDA,01.5.01.10
392,1,ALIBORI,105,MALANVILLE,10502,GUENE,BANGOU,01.5.02.01
393,1,ALIBORI,105,MALANVILLE,10502,GUENE,BANITE-FERE KIRE,01.5.02.02
394,1,ALIBORI,105,MALANVILLE,10502,GUENE,BANITE-KOUBERI,01.5.02.03
395,1,ALIBORI,105,MALANVILLE,10502,GUENE,BOIFFO,01.5.02.04
396,1,ALIBORI,105,MALANVILLE,10502,GUENE,FIAFOUNFOUN,01.5.02.05
397,1,ALIBORI,105,MALANVILLE,10502,GUENE,GOUN-GOUN,01.5.02.06
398,1,ALIBORI,105,MALANVILLE,10502,GUENE,GUENE-GUIDIGO,01.5.02.07
399,1,ALIBORI,105,MALANVILLE,10502,GUENE,GUENE-ZERME,01.5.02.08
400,1,ALIBORI,105,MALANVILLE,10502,GUENE,ISSENE,01.5.02.09
401,1,ALIBORI,105,MALANVILLE,10502,GUENE,KANTORO,01.5.02.10
402,1,ALIBORI,105,MALANVILLE,10502,GUENE,KOARA-TEDJI,01.5.02.11
403,1,ALIBORI,105,MALANVILLE,10502,GUENE,LAKALI-KANEY,01.5.02.12
404,1,ALIBORI,105,MALANVILLE,10502,GUENE,MOKOLLE,01.5.02.13
405,1,ALIBORI,105,MALANVILLE,10502,GUENE,SOUNBEY-GOROU,01.5.02.14
406,1,ALIBORI,105,MALANVILLE,10502,GUENE,TONDI-BANDA,01.5.02.15
407,1,ALIBORI,105,MALANVILLE,10502,GUENE,TORO-ZOUGOU,01.5.02.16
408,1,ALIBORI,105,MALANVILLE,10503,MADECALI,GODJEKOARA,01.5.03.01
409,1,ALIBORI,105,MALANVILLE,10503,MADECALI,GOROUSSOUNDOUGOU,01.5.03.02
410,1,ALIBORI,105,MALANVILLE,10503,MADECALI,ILLOUA,01.5.03.03
411,1,ALIBORI,105,MALANVILLE,10503,MADECALI,KASSA,01.5.03.04
412,1,ALIBORI,105,MALANVILLE,10503,MADECALI,KOUALEROU,01.5.03.05
413,1,ALIBORI,105,MALANVILLE,10503,MADECALI,KOUARA-TEDJI,01.5.03.06
414,1,ALIBORI,105,MALANVILLE,10503,MADECALI,MADECALI,01.5.03.07
415,1,ALIBORI,105,MALANVILLE,10503,MADECALI,MADECLI-ZONGO,01.5.03.08
416,1,ALIBORI,105,MALANVILLE,10503,MADECALI,MELAYAKOUARA,01.5.03.09
417,1,ALIBORI,105,MALANVILLE,10503,MADECALI,SENDE,01.5.03.10
418,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,BODJECALI,01.5.51.01
419,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,BODJECALI-CHATEAU,01.5.51.02
420,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,GALIEL,01.5.51.03
421,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,GOLOBANDA,01.5.51.04
422,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,KOTCHI,01.5.51.05
423,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,TASSI-DJINDE,01.5.51.06
424,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,TASSI-TEDJI,01.5.51.07
425,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,TASSI-TEDJI-BANIZOUNBOU,01.5.51.08
426,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,TASSI-TEDJI-BOULANGA,01.5.51.09
427,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,TASSI-ZENON,01.5.51.10
428,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,WOLLO,01.5.51.11
429,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,WOLLO-CHATEAU,01.5.51.12
430,1,ALIBORI,105,MALANVILLE,10551,MALANVILLE,WOURO-YESSO,01.5.51.13
431,1,ALIBORI,105,MALANVILLE,10504,TOUMBOUTOU,BANILOUA,01.5.04.01
432,1,ALIBORI,105,MALANVILLE,10504,TOUMBOUTOU,DEGUE-DEGUE,01.5.04.02
433,1,ALIBORI,105,MALANVILLE,10504,TOUMBOUTOU,GOROU-DJINDE,01.5.04.03
434,1,ALIBORI,105,MALANVILLE,10504,TOUMBOUTOU,MOLLA,01.5.04.04
435,1,ALIBORI,105,MALANVILLE,10504,TOUMBOUTOU,SAKAWAN-TEDJI,01.5.04.05
436,1,ALIBORI,105,MALANVILLE,10504,TOUMBOUTOU,SAKAWAN-ZENON,01.5.04.06
437,1,ALIBORI,105,MALANVILLE,10504,TOUMBOUTOU,SANTCHE,01.5.04.07
438,1,ALIBORI,105,MALANVILLE,10504,TOUMBOUTOU,TOUMBOUTOU,01.5.04.08
439,1,ALIBORI,105,MALANVILLE,10504,TOUMBOUTOU,WANZAM-KOARA,01.5.04.09
440,1,ALIBORI,106,SEGBANA,10601,LIBANTE,BOBENA,01.6.01.01
441,1,ALIBORI,106,SEGBANA,10601,LIBANTE,DIAPEOU,01.6.01.02
442,1,ALIBORI,106,SEGBANA,10601,LIBANTE,GOUNGBE,01.6.01.03
443,1,ALIBORI,106,SEGBANA,10601,LIBANTE,KOUTE,01.6.01.04
444,1,ALIBORI,106,SEGBANA,10601,LIBANTE,LIBANTE,01.6.01.05
445,1,ALIBORI,106,SEGBANA,10602,LIBOUSSOU,GBESSAKA,01.6.02.01
446,1,ALIBORI,106,SEGBANA,10602,LIBOUSSOU,KAMBARA,01.6.02.02
447,1,ALIBORI,106,SEGBANA,10602,LIBOUSSOU,LETE,01.6.02.03
448,1,ALIBORI,106,SEGBANA,10602,LIBOUSSOU,LIBOUSSOU,01.6.02.04
449,1,ALIBORI,106,SEGBANA,10602,LIBOUSSOU,TOUNGA-ISSA,01.6.02.05
450,1,ALIBORI,106,SEGBANA,10603,LOUGOU,BOUMOUSSOU,01.6.03.01
451,1,ALIBORI,106,SEGBANA,10603,LOUGOU,GANDOLOUKASSA,01.6.03.02
452,1,ALIBORI,106,SEGBANA,10603,LOUGOU,GBASSE,01.6.03.03
453,1,ALIBORI,106,SEGBANA,10603,LOUGOU,GBEKAKAROU,01.6.03.04
454,1,ALIBORI,106,SEGBANA,10603,LOUGOU,GUENELAGA,01.6.03.05
455,1,ALIBORI,106,SEGBANA,10603,LOUGOU,KAMANAN,01.6.03.06
456,3,ATLANTIQUE,302,ALLADA,30204,AVAKPA,ADJOHOUN,03.2.04.01
457,3,ATLANTIQUE,302,ALLADA,30204,AVAKPA,AVAKPA,03.2.04.02
458,3,ATLANTIQUE,302,ALLADA,30204,AVAKPA,GLOTOMEY,03.2.04.03
459,3,ATLANTIQUE,302,ALLADA,30204,AVAKPA,HOUKPOKPOUE,03.2.04.04
460,3,ATLANTIQUE,302,ALLADA,30205,AYOU,AHOTA,03.2.05.01
461,3,ATLANTIQUE,302,ALLADA,30205,AYOU,GBEDJI,03.2.05.02
462,3,ATLANTIQUE,302,ALLADA,30205,AYOU,GBEOVA,03.2.05.03
463,3,ATLANTIQUE,302,ALLADA,30205,AYOU,HANGNAN,03.2.05.04
464,3,ATLANTIQUE,302,ALLADA,30205,AYOU,HOUNKPA,03.2.05.05
465,3,ATLANTIQUE,302,ALLADA,30205,AYOU,LANMANDJI,03.2.05.06
466,3,ATLANTIQUE,302,ALLADA,30205,AYOU,SEBO,03.2.05.07
467,3,ATLANTIQUE,302,ALLADA,30205,AYOU,TANMEY,03.2.05.08
468,3,ATLANTIQUE,302,ALLADA,30205,AYOU,TOKPA,03.2.05.09
469,3,ATLANTIQUE,302,ALLADA,30205,AYOU,ZINDAGBA,03.2.05.10
470,3,ATLANTIQUE,302,ALLADA,30205,AYOU,ZOUNGOUDO,03.2.05.11
471,3,ATLANTIQUE,302,ALLADA,30206,HINVI,ALIGOUDO,03.2.06.01
472,3,ATLANTIQUE,302,ALLADA,30206,HINVI,DOVO,03.2.06.02
473,3,ATLANTIQUE,302,ALLADA,30206,HINVI,TANGA,03.2.06.03
474,3,ATLANTIQUE,302,ALLADA,30206,HINVI,TANGA-TODO,03.2.06.04
475,3,ATLANTIQUE,302,ALLADA,30206,HINVI,ZOUNGBOMEY,03.2.06.05
476,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,ADJADJI-ATINKOUSA,03.2.07.01
477,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,ADJADJI-BATA,03.2.07.02
478,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,ADJADJI-COSSOE,03.2.07.03
479,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,ADJADJI-ZOUNGBOMEY,03.2.07.04
480,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,AOTA,03.2.07.05
481,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,ATTOUHONOU,03.2.07.06
482,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,AZOHOUE-GBEDJICOME,03.2.07.07
483,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,AZOHOUE-HONGBO,03.2.07.08
484,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,DJOHOUNGBONOU,03.2.07.09
485,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,GBETO,03.2.07.10
486,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,HOUEGOUDO,03.2.07.11
487,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,LISSEGAZOUN,03.2.07.12
488,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,SOLOKOUE,03.2.07.13
489,3,ATLANTIQUE,302,ALLADA,30207,LISSEGAZOUN,ZOUNME-AGA,03.2.07.14
490,3,ATLANTIQUE,302,ALLADA,30208,LON-AGONMEY,ADJRAKANDJI,03.2.08.01
491,3,ATLANTIQUE,302,ALLADA,30208,LON-AGONMEY,AYAKPATA,03.2.08.02
492,3,ATLANTIQUE,302,ALLADA,30208,LON-AGONMEY,AYAME,03.2.08.03
493,3,ATLANTIQUE,302,ALLADA,30208,LON-AGONMEY,KPODJI,03.2.08.04
494,3,ATLANTIQUE,302,ALLADA,30208,LON-AGONMEY,SEHOUNSA,03.2.08.05
495,3,ATLANTIQUE,302,ALLADA,30208,LON-AGONMEY,TOGAZOUN,03.2.08.06
496,3,ATLANTIQUE,302,ALLADA,30208,LON-AGONMEY,TOGO,03.2.08.07
497,3,ATLANTIQUE,302,ALLADA,30208,LON-AGONMEY,WINYIKPA,03.2.08.08
498,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,ADIMALE,03.2.09.01
499,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,ADJADANGAN,03.2.09.02
500,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,AGBANDONOU,03.2.09.03
501,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,AGBANTOKPA,03.2.09.04
502,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,DODJI-ALIHO,03.2.09.05
503,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,DODJIDANGBAN,03.2.09.06
504,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,DOVENOU,03.2.09.07
505,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,GANDAHO,03.2.09.08
506,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,HEDJANNANSOUN,03.2.09.09
507,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,HOLLANSATIN,03.2.09.10
508,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,HOUNDADJA,03.2.09.11
509,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,MIGBEHOUE,03.2.09.12
510,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,SEHE,03.2.09.13
511,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,SEKOU,03.2.09.14
512,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,SOHOUN,03.2.09.15
513,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,VEHOUI,03.2.09.16
514,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,WEDJAME,03.2.09.17
515,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,WIBATIN,03.2.09.18
516,3,ATLANTIQUE,302,ALLADA,30209,SEKOU,YAAHOUE,03.2.09.19
517,3,ATLANTIQUE,302,ALLADA,30252,TOGOUDO,GOVIE,03.2.52.01
518,3,ATLANTIQUE,302,ALLADA,30252,TOGOUDO,KPODJAVA,03.2.52.02
519,3,ATLANTIQUE,302,ALLADA,30252,TOGOUDO,TOGO,03.2.52.03
520,3,ATLANTIQUE,302,ALLADA,30252,TOGOUDO,ZEBOU,03.2.52.04
521,3,ATLANTIQUE,302,ALLADA,30210,TOKPA,BOLI,03.2.10.01
522,3,ATLANTIQUE,302,ALLADA,30210,TOKPA,GBEDJI,03.2.10.02
523,3,ATLANTIQUE,302,ALLADA,30210,TOKPA,HOUNGBADO,03.2.10.03
524,3,ATLANTIQUE,302,ALLADA,30210,TOKPA,KOTOVI,03.2.10.04
525,3,ATLANTIQUE,302,ALLADA,30210,TOKPA,WOGO,03.2.10.05
526,3,ATLANTIQUE,302,ALLADA,30210,TOKPA,ZOUNLEDJI,03.2.10.06
527,3,ATLANTIQUE,303,KPOMASSE,30301,AGANMALOME,AGANMALOME-CENTRE,03.3.01.01
528,3,ATLANTIQUE,303,KPOMASSE,30301,AGANMALOME,AIDJEDO,03.3.01.02
529,3,ATLANTIQUE,303,KPOMASSE,30301,AGANMALOME,HESSA,03.3.01.03
530,3,ATLANTIQUE,303,KPOMASSE,30301,AGANMALOME,KOUGBEDJI,03.3.01.04
531,3,ATLANTIQUE,303,KPOMASSE,30301,AGANMALOME,KOUZOUME,03.3.01.05
532,3,ATLANTIQUE,303,KPOMASSE,30301,AGANMALOME,LOKOSSA,03.3.01.06
533,3,ATLANTIQUE,303,KPOMASSE,30302,AGBANTO,AGBANTO-MAGA,03.3.02.01
534,3,ATLANTIQUE,303,KPOMASSE,30302,AGBANTO,AGBANTO-SOTONCODJI,03.3.02.02
535,3,ATLANTIQUE,303,KPOMASSE,30302,AGBANTO,AGBANTO-ZOUNMIN,03.3.02.03
536,3,ATLANTIQUE,303,KPOMASSE,30302,AGBANTO,AGONVODJI-DAHO,03.3.02.04
537,3,ATLANTIQUE,303,KPOMASSE,30302,AGBANTO,AGONVODJI-KPEVI,03.3.02.05
538,3,ATLANTIQUE,303,KPOMASSE,30302,AGBANTO,GOGOTINKPONME,03.3.02.06
539,3,ATLANTIQUE,303,KPOMASSE,30302,AGBANTO,NAZOUME,03.3.02.07
540,3,ATLANTIQUE,303,KPOMASSE,30303,AGONKANME,ADJAME,03.3.03.02
541,3,ATLANTIQUE,303,KPOMASSE,30303,AGONKANME,AGONKANME CENTRE,03.3.03.03
542,3,ATLANTIQUE,303,KPOMASSE,30303,AGONKANME,ASSOGBENOU-DAHO,03.3.03.04
543,3,ATLANTIQUE,303,KPOMASSE,30303,AGONKANME,ASSOGBENOU-KPEVI,03.3.03.05
544,3,ATLANTIQUE,303,KPOMASSE,30303,AGONKANME,GODONOUTIN,03.3.03.06
545,3,ATLANTIQUE,303,KPOMASSE,30303,AGONKANME,GOME,03.3.03.07
546,2,ATACORA,201,BOUKOUMBE,20105,NATA,KOUNAKOGOU,02.1.05.06
547,2,ATACORA,201,BOUKOUMBE,20105,NATA,KOUPORGOU,02.1.05.07
548,2,ATACORA,201,BOUKOUMBE,20105,NATA,KOUSSAKOU,02.1.05.08
549,2,ATACORA,201,BOUKOUMBE,20105,NATA,KOUTANGOU,02.1.05.09
550,2,ATACORA,201,BOUKOUMBE,20105,NATA,KOUTCHA-KOUMAGOU,02.1.05.10
551,2,ATACORA,201,BOUKOUMBE,20105,NATA,KOUTOUTONGOU,02.1.05.11
552,2,ATACORA,201,BOUKOUMBE,20105,NATA,KOUWONATOUGOU,02.1.05.12
553,2,ATACORA,201,BOUKOUMBE,20105,NATA,KOUWOTCHIRGOU,02.1.05.13
554,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,DIKOUANI,02.1.06.01
555,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,DIMATECO,02.1.06.02
556,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,DIPINTAKOUANI,02.1.06.03
557,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,KATCHAGNIGA,02.1.06.04
558,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,KOUBEGOU,02.1.06.05
559,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,KOUBENTIEGOU,02.1.06.06
560,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,KOUCOGOU,02.1.06.07
561,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,KOUDADAGOU,02.1.06.08
562,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,KOUKOUATOUGOU,02.1.06.09
563,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,KOUKPETIHAGOU,02.1.06.10
564,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,TABOTA,02.1.06.11
565,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,TAKOTCHIENTA,02.1.06.12
566,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,TATOUTA,02.1.06.13
567,2,ATACORA,201,BOUKOUMBE,20106,TABOTA,YATIE,02.1.06.14
568,2,ATACORA,202,COBLY,20251,COBLY,BAGAPODI,02.2.51.01
569,2,ATACORA,202,COBLY,20251,COBLY,COBLY,02.2.51.02
570,2,ATACORA,202,COBLY,20251,COBLY,KANADEKE,02.2.51.03
571,2,ATACORA,202,COBLY,20251,COBLY,KOUKONTOUGA,02.2.51.04
572,2,ATACORA,202,COBLY,20251,COBLY,KPETIENOU,02.2.51.05
573,2,ATACORA,202,COBLY,20251,COBLY,NANAGADE,02.2.51.06
